-5.298043,-0.09465427,-5.535187,-1.563115,-5.377092,-0.6310593,-5.139948,-0.09307948,-5.614235,-0.2326987
-5.377092,-0.09307948,-5.45614,-1.563115,-5.45614,-0.6310593,-4.981545,-0.0836122,-5.693283,-0.2326987
-5.45614,-0.08992372,-5.45614,-1.563115,-5.377092,-0.6310593,-5.139948,-0.0836122,-5.535187,-0.2326987
-5.45614,-0.08676796,-5.377092,-1.563115,-5.377092,-0.6310593,-5.139948,-0.09307948,-5.45614,-0.2326987
-5.377092,-0.09307948,-5.45614,-1.563115,-5.377092,-0.6310593,-5.139948,-0.08834276,-5.535187,-0.2287463
-5.45614,-0.08992372,-5.377092,-1.563115,-5.377092,-0.6310593,-5.298043,-0.08676796,-5.614235,-0.2326987
-5.45614,-0.09307948,-5.377092,-1.563115,-5.45614,-0.6310593,-5.218996,-0.08834276,-5.535187,-0.2287463
-5.535187,-0.09465427,-5.377092,-1.547306,-5.45614,-0.6310593,-5.298043,-0.09781003,-5.377092,-0.2326987
-5.614235,-0.09623523,-5.298043,-1.547306,-5.45614,-0.6310593,-5.218996,-0.08676796,-5.614235,-0.2366357
-5.45614,-0.09149852,-5.218996,-1.563115,-5.377092,-0.6310593,-5.298043,-0.09307948,-5.614235,-0.2366357
-5.614235,-0.08992372,-5.218996,-1.547306,-5.45614,-0.6310593,-5.298043,-0.09781003,-5.614235,-0.2287463
-5.377092,-0.09465427,-5.139948,-1.547306,-5.614235,-0.6310593,-5.218996,-0.08992372,-5.614235,-0.2326987
-5.693283,-0.09465427,-5.060901,-1.547306,-5.45614,-0.6310593,-5.298043,-0.09149852,-5.614235,-0.2326987
-5.535187,-0.09465427,-5.060901,-1.547306,-5.377092,-0.6310593,-5.218996,-0.09149852,-5.535187,-0.2326987
-5.851378,-0.09781003,-4.981545,-1.547306,-5.45614,-0.6310593,-5.45614,-0.09465427,-5.45614,-0.2326987
-5.614235,-0.09465427,-4.981545,-1.531558,-5.45614,-0.6310593,-5.45614,-0.08676796,-5.614235,-0.2366357
-5.535187,-0.09307948,-4.902497,-1.531558,-5.377092,-0.6310593,-5.377092,-0.08992372,-5.693283,-0.2287463
-5.614235,-0.09307948,-4.82345,-1.531558,-5.45614,-0.6231853,-5.218996,-0.08676796,-5.535187,-0.2326987
-5.77233,-0.09465427,-4.744402,-1.531558,-5.298043,-0.6231853,-5.377092,-0.08203125,-5.614235,-0.2326987
-5.614235,-0.09307948,-4.744402,-1.531558,-5.298043,-0.6231853,-5.45614,-0.08676796,-5.693283,-0.2326987
-5.614235,-0.09465427,-4.744402,-1.531558,-5.298043,-0.6231853,-5.45614,-0.08992372,-5.377092,-0.2287463
-5.45614,-0.09307948,-4.586307,-1.515748,-5.218996,-0.6231853,-5.218996,-0.08834276,-5.614235,-0.2326987
-5.851378,-0.09623523,-4.507259,-1.515748,-5.218996,-0.6231853,-5.298043,-0.08992372,-5.693283,-0.2287463
-5.614235,-0.09307948,-4.507259,-1.515748,-5.218996,-0.6231853,-5.377092,-0.08676796,-5.614235,-0.2326987
-5.614235,-0.09307948,-4.428211,-1.499938,-5.060901,-0.6231853,-5.45614,-0.08992372,-5.45614,-0.2326987
-5.535187,-0.09307948,-4.428211,-1.499938,-5.060901,-0.6231853,-5.298043,-0.08834276,-5.614235,-0.2326987
-5.77233,-0.09307948,-4.270115,-1.499938,-4.981545,-0.6152805,-5.298043,-0.09307948,-5.535187,-0.2287463
-5.77233,-0.09623523,-4.270115,-1.499938,-4.981545,-0.6074065,-5.377092,-0.08834276,-5.45614,-0.2287463
-5.614235,-0.09781003,-4.270115,-1.48419,-4.902497,-0.6074065,-5.45614,-0.09307948,-5.45614,-0.2287463
-5.614235,-0.09307948,-4.19076,-1.48419,-4.82345,-0.6074065,-5.377092,-0.08676796,-5.377092,-0.2326987
-5.693283,-0.09623523,-4.19076,-1.48419,-4.744402,-0.6074065,-5.298043,-0.09149852,-5.377092,-0.2248093
-5.693283,-0.09307948,-4.111712,-1.48419,-4.744402,-0.6074065,-5.377092,-0.09307948,-5.298043,-0.2287463
-5.535187,-0.09307948,-3.953617,-1.468381,-4.665354,-0.6074065,-5.377092,-0.08992372,-5.218996,-0.2248093
-5.614235,-0.09623523,-3.874569,-1.468381,-4.586307,-0.6074065,-5.298043,-0.08992372,-5.139948,-0.2248093
-5.614235,-0.09307948,-3.953617,-1.468381,-4.507259,-0.5995017,-5.298043,-0.09465427,-5.218996,-0.2248093
-5.614235,-0.09781003,-3.874569,-1.468381,-4.428211,-0.5995017,-5.535187,-0.085187,-5.139948,-0.2248093
-5.77233,-0.09465427,-3.795521,-1.468381,-4.428211,-0.5916277,-5.377092,-0.08992372,-4.981545,-0.2169199
-5.77233,-0.09781003,-3.716474,-1.468381,-4.349164,-0.5995017,-5.218996,-0.08676796,-4.981545,-0.2169199
-5.693283,-0.09465427,-3.637426,-1.452571,-4.270115,-0.5916277,-5.45614,-0.09149852,-4.902497,-0.2129675
-5.614235,-0.09465427,-3.637426,-1.452571,-4.270115,-0.5916277,-5.45614,-0.08676796,-4.82345,-0.2169199
-5.693283,-0.09307948,-3.558378,-1.452571,-4.19076,-0.5916277,-5.298043,-0.08834276,-4.82345,-0.2090305
-5.614235,-0.09781003,-3.479331,-1.436823,-4.111712,-0.5916277,-5.377092,-0.09307948,-4.744402,-0.2169199
-5.614235,-0.09465427,-3.320928,-1.436823,-4.111712,-0.5837229,-5.45614,-0.085187,-4.586307,-0.2090305
-5.77233,-0.09307948,-3.400283,-1.436823,-4.032665,-0.5837229,-5.298043,-0.09465427,-4.665354,-0.2090305
-5.77233,-0.08992372,-3.162832,-1.436823,-3.953617,-0.5758489,-5.218996,-0.07888164,-4.586307,-0.2090305
-5.614235,-0.09465427,-3.320928,-1.421014,-3.953617,-0.5758489,-5.377092,-0.08992372,-4.428211,-0.2090305
-5.535187,-0.09307948,-3.162832,-1.421014,-3.795521,-0.5758489,-5.139948,-0.09149852,-4.428211,-0.2090305
-5.693283,-0.08676796,-3.083785,-1.421014,-3.716474,-0.5758489,-5.218996,-0.08676796,-4.349164,-0.2011411
-5.535187,-0.09307948,-2.925689,-1.405204,-3.716474,-0.5758489,-5.139948,-0.085187,-4.270115,-0.2050781
-5.45614,-0.08992372,-3.004737,-1.405204,-3.637426,-0.5679441,-5.060901,-0.08676796,-4.270115,-0.2050781
-5.45614,-0.08992372,-2.925689,-1.405204,-3.558378,-0.5679441,-5.139948,-0.07730068,-4.111712,-0.2011411
-5.45614,-0.085187,-2.846641,-1.405204,-3.558378,-0.5679441,-5.060901,-0.08676796,-4.032665,-0.2011411
-5.298043,-0.08676796,-2.767594,-1.389456,-3.400283,-0.5600702,-4.902497,-0.085187,-4.111712,-0.1972041
-5.377092,-0.08045644,-2.688546,-1.389456,-3.320928,-0.5679441,-4.82345,-0.08045644,-4.032665,-0.1972041
-5.298043,-0.08676796,-2.688546,-1.373647,-3.24188,-0.5521654,-4.82345,-0.07888164,-3.874569,-0.1932517
-5.139948,-0.08992372,-2.53045,-1.373647,-3.162832,-0.5521654,-4.744402,-0.07098917,-3.953617,-0.1932517
-5.218996,-0.08203125,-2.451095,-1.373647,-3.24188,-0.5521654,-4.744402,-0.07098917,-3.874569,-0.1932517
-5.060901,-0.07888164,-2.451095,-1.357837,-3.162832,-0.5442913,-4.665354,-0.07572588,-3.795521,-0.1893147
-5.060901,-0.07730068,-2.372047,-1.342089,-3.004737,-0.5442913,-4.507259,-0.07414493,-3.795521,-0.1932517
-4.981545,-0.08203125,-2.293,-1.342089,-3.004737,-0.5442913,-4.507259,-0.07414493,-3.637426,-0.1893147
-4.902497,-0.08045644,-2.213952,-1.342089,-2.925689,-0.5442913,-4.507259,-0.07888164,-3.558378,-0.1893147
-4.744402,-0.08045644,-2.134904,-1.32628,-2.846641,-0.5363865,-4.428211,-0.06941437,-3.558378,-0.1853623
-4.744402,-0.07098917,-2.055856,-1.31047,-2.688546,-0.5363865,-4.428211,-0.06941437,-3.479331,-0.1853623
-4.82345,-0.07730068,-1.976809,-1.31047,-2.688546,-0.5285125,-4.270115,-0.06783341,-3.400283,-0.1814253
-4.665354,-0.07257013,-1.897761,-1.31047,-2.53045,-0.5285125,-4.19076,-0.06783341,-3.400283,-0.1814253
-4.665354,-0.07414493,-1.818713,-1.294722,-2.53045,-0.5285125,-4.19076,-0.06941437,-3.24188,-0.1814253
-4.586307,-0.07414493,-1.818713,-1.278912,-2.451095,-0.5206078,-4.111712,-0.06783341,-3.083785,-0.1774729
-4.349164,-0.06783341,-1.66031,-1.278912,-2.372047,-0.5206078,-4.032665,-0.06467765,-3.162832,-0.1814253
-4.349164,-0.07098917,-1.66031,-1.263103,-2.372047,-0.5206078,-3.953617,-0.06941437,-3.004737,-0.1735359
-4.428211,-0.07098917,-1.502215,-1.263103,-2.293,-0.5206078,-3.874569,-0.05837229,-2.925689,-0.1695835
-4.270115,-0.06941437,-1.423167,-1.247355,-2.213952,-0.5127338,-3.795521,-0.0615219,-2.925689,-0.1735359
-4.270115,-0.06941437,-1.423167,-1.231545,-2.134904,-0.5127338,-3.874569,-0.05679134,-2.767594,-0.1695835
-4.19076,-0.06941437,-1.265071,-1.215736,-2.055856,-0.5048597,-3.795521,-0.05837229,-2.688546,-0.1656465
-4.111712,-0.06625861,-1.265071,-1.199988,-2.055856,-0.4969549,-3.637426,-0.05521653,-2.688546,-0.1695835
-4.032665,-0.06310285,-1.106976,-1.184178,-1.897761,-0.4969549,-3.637426,-0.05521653,-2.609498,-0.1656465
-4.111712,-0.0615219,-1.106976,-1.168369,-1.818713,-0.489081,-3.558378,-0.05363557,-2.53045,-0.1616941
-3.874569,-0.0615219,-0.9488804,-1.152621,-1.739665,-0.4811762,-3.479331,-0.05363557,-2.451095,-0.1616941
-3.953617,-0.0615219,-0.9488804,-1.136811,-1.66031,-0.489081,-3.479331,-0.0615219,-2.451095,-0.1616941
-3.795521,-0.05837229,-0.8698327,-1.121001,-1.581262,-0.4811762,-3.400283,-0.05363557,-2.372047,-0.1577571
-3.795521,-0.05837229,-0.7904774,-1.105253,-1.502215,-0.4733022,-3.24188,-0.05047982,-2.134904,-0.1577571
-3.795521,-0.05363557,-0.7904774,-1.073634,-1.423167,-0.4653974,-3.24188,-0.05047982,-2.213952,-0.1538047
-3.637426,-0.05521653,-0.7114297,-1.057886,-1.423167,-0.4653974,-3.24188,-0.04732407,-2.055856,-0.1538047
-3.558378,-0.05363557,-0.7114297,-1.026267,-1.344119,-0.4575234,-3.083785,-0.04574926,-1.976809,-0.1498677
-3.558378,-0.05679134,-0.5533342,-0.9947097,-1.186024,-0.4496186,-3.083785,-0.04101255,-1.897761,-0.1459307
-3.479331,-0.05047982,-0.6323819,-0.9789001,-1.106976,-0.4417446,-3.004737,-0.04732407,-1.897761,-0.1419783
-3.320928,-0.05047982,-0.4742864,-0.9473425,-0.9488804,-0.4338398,-2.846641,-0.04101255,-1.739665,-0.1419783
-3.162832,-0.05047982,-0.4742864,-0.9157234,-0.8698327,-0.4259658,-2.846641,-0.0425935,-1.66031,-0.1419783
-3.24188,-0.05206078,-0.3952387,-0.8841658,-0.7114297,-0.418061,-2.767594,-0.0441683,-1.502215,-0.1380413
-3.083785,-0.05047982,-0.3952387,-0.8683563,-0.7114297,-0.410187,-2.609498,-0.03943775,-1.423167,-0.1301519
-3.004737,-0.04890501,-0.316191,-0.8367987,-0.6323819,-0.4022822,-2.688546,-0.0441683,-1.344119,-0.1301519
-3.004737,-0.04574926,-0.2371432,-0.8052412,-0.5533342,-0.3865035,-2.53045,-0.03155143,-1.186024,-0.134089
-2.846641,-0.0425935,-0.1580955,-0.773622,-0.4742864,-0.3786294,-2.53045,-0.03628199,-1.106976,-0.1261996
